Student ID,Age,Math Score,Science Score,English Score,Hours Studied,Pass Fail
4716,22,65,66,80,10,1
4717,19,65,63,71,8,1
4718,23,44,64,61,3,1
4719,22,65,72,60,4,0
4720,22,54,54,70,10,1
4721,23,47,78,66,2,0
4722,19,64,65,83,10,1
4723,23,63,80,64,9,1
4724,18,77,62,77,3,0
4725,21,52,61,65,9,1
4726,23,68,58,69,7,1
4727,19,41,62,73,6,1
4728,20,60,60,77,3,0
4729,18,71,75,76,7,1
4730,20,73,82,66,3,1
4731,24,73,74,73,6,1
4732,23,77,69,68,8,1
4733,18,58,75,57,5,0
4734,21,72,69,74,3,1
4735,23,93,70,84,6,1
4736,21,57,66,87,8,1
4737,22,85,80,75,10,1
4738,20,78,39,74,3,0
4739,18,61,44,45,5,0
4740,21,62,82,99,9,1
4741,19,66,67,86,10,1
4742,21,77,81,79,10,1
4743,19,71,62,72,3,0
4744,23,57,90,49,2,1
4745,18,33,68,73,8,0
4746,21,75,75,72,7,1
4747,24,36,64,57,9,1
4748,21,44,59,76,4,0
4749,24,58,49,84,3,0
4750,18,46,79,75,10,0
4751,21,69,74,75,5,0
4752,19,60,71,76,1,0
4753,21,76,56,68,5,0
4754,20,40,86,79,3,0
4755,23,55,71,87,1,0
4756,22,65,78,72,3,1
4757,19,65,69,64,5,0
4758,20,75,56,58,5,0
4759,24,51,81,77,10,0
4760,23,57,75,78,8,1
4761,18,72,67,75,1,0
4762,19,32,75,69,7,0
4763,22,70,79,74,5,0
4764,23,76,77,66,3,1
4765,24,44,49,64,4,0
4766,22,60,52,62,3,1
4767,18,87,78,62,8,1
4768,18,74,61,77,4,0
4769,24,71,57,69,3,1
4770,19,79,74,65,2,0
4771,24,92,57,58,3,0
4772,21,65,64,78,7,1
4773,18,58,80,82,6,1
4774,23,79,51,61,10,1
4775,21,62,53,70,5,1
4776,20,51,50,62,8,0
4777,22,56,59,70,1,1
4778,21,69,70,78,3,0
4779,22,58,62,88,2,1
4780,24,59,88,67,2,1
4781,21,49,75,78,1,1
4782,24,86,69,79,5,1
4783,20,59,85,70,5,0
4784,18,54,54,83,3,0
4785,20,55,80,68,9,0
4786,18,77,67,76,6,1
4787,24,73,64,66,10,1
4788,18,57,77,77,6,0
4789,22,65,65,76,10,1
4790,23,69,72,83,6,0
4791,20,54,68,90,2,1
4792,21,41,73,81,10,1
4793,20,72,63,78,10,1
4794,22,55,81,68,8,1
4795,18,71,45,49,6,1
4796,22,69,77,84,3,0
4797,19,65,47,90,10,0
4798,19,58,60,75,9,1
4799,21,55,76,61,2,0
4800,22,47,45,85,7,1
4801,24,55,71,83,3,0
4802,21,73,53,51,6,0
4803,24,85,58,73,5,1
4804,21,83,57,74,6,1
4805,19,67,53,55,8,1
4806,21,85,49,61,3,0
4807,19,60,94,82,2,0
4808,18,45,67,72,8,1
4809,24,93,55,62,1,0
4810,22,72,63,65,2,0
4811,21,41,70,59,10,1
4812,19,88,65,72,1,0
4813,20,53,54,79,5,0
4814,24,57,59,83,8,1
4815,21,80,84,65,2,0
4816,23,85,53,68,4,0
4817,18,49,46,77,4,0
4818,18,87,65,81,7,1
4819,20,78,46,75,1,1
4820,19,53,59,84,9,0
4821,21,61,54,90,3,0
4822,24,87,55,55,6,1
4823,19,41,70,87,10,0
4824,18,85,73,84,5,1
4825,19,77,60,60,4,0
4826,18,72,68,76,9,0
4827,19,66,59,78,9,1
4828,20,94,74,61,1,0
4829,22,96,52,71,7,1
4830,20,55,71,73,10,0
4831,20,74,72,61,9,1
4832,22,93,98,68,5,0
4833,22,53,48,86,1,0
4834,21,68,100,88,8,1
4835,24,80,79,60,5,0
4836,24,34,91,45,6,1
4837,21,77,80,84,7,1
4838,20,48,58,90,10,1
4839,20,67,77,80,7,1
4840,18,82,62,69,7,1
4841,18,29,68,61,1,0
4842,24,76,55,78,7,1
4843,21,95,61,82,3,0
4844,23,57,80,65,5,0
4845,23,73,75,74,10,1
4846,21,85,82,67,5,0
4847,18,41,53,79,8,0
4848,24,76,47,51,7,1
4849,24,80,83,75,7,1
4850,18,74,82,68,6,1
4851,23,66,72,90,7,1
4852,19,49,75,75,7,1
4853,19,85,80,79,5,1
4854,18,65,72,62,5,1
4855,19,51,76,69,4,1
4856,22,60,79,75,4,0
4857,21,70,68,68,5,0
4858,21,41,65,69,10,0
4859,18,65,74,74,9,1
4860,20,58,97,54,6,0
4861,23,85,59,66,8,1
4862,18,36,64,79,9,0
4863,19,79,48,68,4,0
4864,23,86,75,95,7,1
4865,20,37,63,72,5,0
4866,19,39,53,53,4,0
4867,24,91,69,76,7,0
4868,22,51,87,61,3,0
4869,19,100,65,75,1,0
4870,22,37,66,66,7,0
4871,23,67,87,67,9,1
4872,22,64,69,82,2,0
4873,23,61,55,56,7,1
4874,23,71,78,67,10,1
4875,23,72,83,66,2,1
4876,23,62,67,85,3,1
4877,23,49,71,68,10,0
4878,19,80,54,62,10,0
4879,23,74,59,74,3,0
4880,19,66,66,63,4,0
4881,23,73,70,64,6,1
4882,22,76,62,78,3,0
4883,24,53,65,43,9,1
4884,23,73,68,62,2,1
4885,20,56,58,65,7,0
4886,23,77,66,87,6,1
4887,23,62,83,76,2,0
4888,22,74,62,71,3,0
4889,21,58,59,70,6,1
4890,22,74,95,73,10,1
4891,20,50,72,74,4,0
4892,21,65,60,73,1,0
4893,18,79,77,91,1,0
4894,18,72,73,67,3,1
4895,20,67,63,73,8,1
4896,22,92,69,72,4,0
4897,19,80,66,81,1,0
4898,20,77,81,65,8,1
4899,24,74,78,68,10,0
4900,21,76,44,56,6,1
4901,21,89,92,81,1,1
4902,23,58,66,56,10,0
4903,18,80,90,77,10,1
4904,21,70,78,88,6,1
4905,20,59,72,91,1,1
4906,21,63,68,68,10,1
4907,20,68,100,68,10,1
4908,19,52,66,71,3,0
4909,23,77,61,81,2,0
4910,18,63,63,70,4,0
4911,21,66,70,69,2,1
4912,20,85,69,82,5,0
4913,22,66,82,72,4,1
4914,18,88,79,70,6,1
4915,19,57,79,63,7,1
4916,20,48,67,82,2,0
4917,24,60,78,74,2,1
4918,24,22,79,71,8,1
4919,23,78,69,53,9,1
4920,23,49,73,81,5,0
4921,19,55,79,60,7,0
4922,19,75,72,76,9,1
4923,23,66,73,64,1,0
4924,21,58,86,61,8,1
4925,21,34,72,81,10,1
4926,20,84,62,73,10,1
4927,22,75,53,72,9,1
4928,20,95,71,91,9,1
4929,22,56,66,91,10,1
4930,19,43,79,69,7,1
4931,18,79,88,58,10,1
4932,20,62,57,86,3,0
4933,20,74,59,58,5,0
4934,22,89,69,76,2,0
4935,19,70,60,69,10,0
4936,19,67,67,72,3,0
4937,24,68,63,84,10,1
4938,22,40,57,64,7,1
4939,19,81,79,65,1,0
4940,23,82,70,79,3,0
4941,21,72,91,89,5,0
4942,24,42,74,96,4,0
4943,23,63,85,57,3,0
4944,18,86,61,67,6,1
4945,20,56,61,61,6,1
4946,24,82,96,80,4,0
4947,18,65,62,72,9,1
4948,20,75,58,80,6,1
4949,21,58,55,68,9,1
4950,19,66,92,78,10,1
4951,23,71,66,70,10,1
4952,22,48,74,73,2,0
4953,23,69,71,66,6,1
4954,21,24,61,85,4,1
4955,18,55,66,59,2,0
4956,22,73,80,70,5,0
4957,19,81,55,89,3,0
4958,21,72,78,84,6,1
4959,22,44,87,63,8,1
4960,21,80,73,64,4,0
4961,21,47,86,77,4,0
4962,19,74,53,78,5,0
4963,24,48,48,83,6,1
4964,20,53,72,57,7,1
4965,22,50,62,85,6,1
4966,19,67,80,62,7,1
4967,21,62,66,85,9,1
4968,19,72,71,55,4,0
4969,24,64,70,60,10,0
4970,20,42,71,89,1,0
4971,23,69,63,89,9,1
4972,22,38,53,73,7,1
4973,20,51,67,68,4,1
4974,18,59,87,71,10,1
4975,22,58,62,76,8,1
4976,20,40,62,77,7,1
4977,21,85,71,69,2,1
4978,22,89,55,52,1,1
4979,22,98,82,66,9,1
4980,19,82,57,56,7,1
4981,21,59,66,79,10,1
4982,18,58,100,75,1,0
4983,23,57,56,70,4,1
4984,24,94,87,69,5,1
4985,20,63,71,91,5,0
4986,19,84,73,83,5,1
4987,20,82,60,74,3,0
4988,18,67,79,66,5,0
4989,18,43,65,84,4,0
4990,22,63,56,73,5,0
4991,24,67,87,65,7,1
4992,18,84,65,66,5,0
4993,20,65,47,78,8,1
4994,21,46,66,81,8,1
4995,21,79,79,78,3,1
4996,22,61,77,78,5,1
4997,23,26,62,68,4,0
4998,20,69,58,66,5,0
4999,20,72,53,73,8,1
5000,18,52,69,71,4,0
